Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,1,,Belastingen,Beleidsartikel,J,Apparaat,O,N,,,,Apparaatsontvangsten,,"21,706","22,674","31,815","37,865","37,315","37,165","37,165",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,V,J,,,,,,"-9,892,984","-4,236,099", -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,V,N,,,,Garantie WAKO,,,"-4,254,099",,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,V,N,,,,Garantieregeling bancaire leningen,,"-9,892,984",,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,V,N,,,,Schatkistbankieren AFM,,,"18,000",,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,,,,"58,451","25,308","22,379","18,859","18,856","18,859","18,859",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,63%,Financiele markten,Beleidsartikel,N,Programma,U,J,,,,,,,,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,subsidies(regelingen),,,"4,584","6,755","4,363","3,207","3,204","3,207","3,207",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,subsidies(regelingen),Vakbekwaamheid,,"4,584","6,755","4,363","3,207","3,204","3,207","3,207",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,Bekostiging,,,"10,633","13,775","13,775","12,575","12,575","12,575","12,575",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bekostiging,Rechtspraak Financiële Markten,,988,"1,250","1,250","1,250","1,250","1,250","1,250",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bekostiging,Muntcirculatie,,"9,645","12,385","12,385","11,185","11,185","11,185","11,185",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bekostiging,Afname munten in circulatie,, -   , -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bekostiging,Overig,, -   ,140,140,140,140,140,140,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,Opdrachten,,,"1,456","1,964","1,404",270,270,270,270,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Wijzer in geldzaken,,"1,456","1,964","1,404",270,270,270,270,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan ZBO’s/RWT’s,,,"41,358","2,414","2,437","2,407","2,407","2,407","2,407",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan ZBO’s/RWT’s,Bijdrage BES-toezicht en FEC,,"41,358","2,414","2,437","2,407","2,407","2,407","2,407",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan (inter-)nationale organisaties,,,420,400,400,400,400,400,400,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,Caribean Financial Action Taskforce,,40,20,20,20,20,20,20,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,IASB,,380,380,380,380,380,380,380,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,J,,,,,,"814,597","18,003","10,311","9,871","9,691","8,691","8,691",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,N,,,,feeopbrengsten gar. banc. leningen,,"99,636", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,N,,,,Ontvangsten IJsland,,"623,085", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,N,,,,ontvangsten muntwezen,,"3,288","5,184","5,184","5,184","5,184","5,184","5,184",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,N,,,,toename munten in circulatie,,"83,704", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,2,,Financiele markten,Beleidsartikel,N,Programma,O,N,,,,Overig,,"4,884","12,819","5,127","4,687","4,507","3,507","3,507",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,V,J,,,,,,"-1,435,070","28,984","19,401","19,401","19,401","19,401","17,757",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,V,N,,,,Garantie Counter Indemnity,,"-950,000",,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,V,N,,,,Garanties en vrijwaringen Staatsdeelnemingen,,"-2,010",,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,V,N,,,,Garantie SNS Propertize,,"-566,410", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,,,,"2,805,899","28,984","19,401","19,401","19,401","19,401","17,757",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,95%,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,,,,,,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan ZBO’s/RWT’s,,,"17,100","17,920","10,000","10,000","10,000","10,000","10,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan ZBO’s/RWT’s,NLFI,,"17,100","17,920","10,000","10,000","10,000","10,000","10,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,Leningen,,,"2,778,719", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,N,,,Leningen,Uitgaven IABF,,"2,778,719", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,Garanties,,,"4,806","4,900","4,900","4,900","4,900","4,900","3,256",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,N,,,Garanties,Dotatie begrotingsreserve TenneT,,"4,800","4,800","4,800","4,800","4,800","4,800","3,156",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,N,,,Garanties,Overig,,6,100,100,100,100,100,100,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,J,,,Opdrachten,,,"5,274","6,164","4,501","4,501","4,501","4,501","4,501",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Uitvoeringskosten staatsdeelnemingen,,"5,274","6,164","4,501","4,501","4,501","4,501","4,501",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,J,,,,,,"8,858,957","2,585,013","1,831,850","1,589,350","1,481,850","1,359,350","1,286,206",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,NLFI,,"15,417","16,263","9,250","9,250","9,250","9,250","9,250",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Ontvangsten IABF,,"4,233,228", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,"Aflossing kapitaalversterkingen ING, Aegon en SNS Reaal",,"1,500,000", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,"Couponbetaling en/of boetebetaling kapitaalversterking ING, Aegon en SNS Reaal",,"660,447", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Renteontvangst SNS krediet,,"20,608","20,608", -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Premie-ontvangsten garantie Tennet,,"4,800","4,800","4,800","4,800","4,800","4,800","3,156",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Premie-inkomsten counter indemnity,,"12,493", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Garantiefee Propertize,,"1,920","9,300","7,800","6,300","4,800","3,300","1,800",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Garantie overig,,916,915, -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Terug te vorderen uitvoeringskosten staatsdeelnemingen,,"8,288",575, -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Opbrengst verkoop vermogenstitels ,,"4,111",644, -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Dividend en afdrachten staatsdeelnemingen ,,"1,188,537","1,628,900","1,145,000","1,160,000","1,180,000","1,155,000","1,160,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,Winstafdracht DNB,,"1,118,639","903,008","665,000","409,000","283,000","187,000","112,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,waarvan Griekse inkomsten ANFA,,"27,427","51,749","44,000","44,000","33,000",,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,Beleidsartikel,N,Programma,O,N,,,,waarvan Griekse inkomsten SMP,,"134,897","98,115","67,000","48,000","36,000","26,000","19,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,J,,,,,,"1,093,524","464,253","439,981","355,300","352,033","343,034","276,817",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,N,,,,Deelneming multilaterale ontwikkelingsbanken en -fondsen,,"725,439","181,841","181,841",,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,N,,,,Garantie aan DNB inzake IMF en BIS,,"2,158,610",,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,N,,,,Kredieten EU-betalingsbalanssteun,,"-10,000","35,000",,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,N,,,,EFSF en EFSM,,"-12,000","42,000",,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,V,N,,,,Garantie deelname AIIB,,,"730,088",,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,J,,,,,,"1,093,524","464,253","439,981","355,300","352,033","343,034","276,817",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,99%,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,J,,,,,,,,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan (inter-)nationale organisaties,,,"52,864","355,312","353,040","291,044","308,357","308,358","251,141",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,Multilarerale ontwikkelingsbanken en fondsen,,"52,864","355,312","280,031","254,540","271,853","271,854","251,141",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,ESM,,"914,720", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,Deelname aan AIIB,, -   , -   ,"73,009","36,504","36,504","36,504", -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan (inter-)nationale organisaties,Uitkering aan Griekenland,,"125,000","107,265","85,265","62,580","42,000","33,000","24,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,J,,,Opdrachten,,,940,"1,268","1,326","1,676","1,676","1,676","1,676",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Technische assistentie aan kiesgroeplanden,,940,"1,268","1,326","1,676","1,676","1,676","1,676",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,J,,,Subsidies,,, -   ,408,350, -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,U,N,,,Subsidies,Technische assistentie,, -   ,408,350, -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,O,J,,,,,,"19,969","28,337","22,992","86,277","86,277","86,277","88,440",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,O,N,,,,Ontvangsten IFI's,,"5,951","6,017",672,655,655,655,"2,818",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,4,,Internationale financiële betrekkingen,Beleidsartikel,N,Programma,O,N,,,,Rente ontvangsten lening Griekenland,,"14,018","22,320","22,320","85,622","85,622","85,622","85,622",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,V,J,,,,,,"-7,294,439","10,616,438","10,616,436","10,616,438","10,616,435","10,616,437","10,616,437",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,V,N,,,,Exportkredietverzekeringen,,"-7,441,016","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,V,N,,,,Investeringsverzekeringen,,"-51,466","453,780","453,780","453,780","453,780","453,780","453,780",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,V,N,,,,MIGA,, -   ,"150,000","150,000","150,000","150,000","150,000","150,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,J,,,,,,"241,419","88,058","88,056","88,058","88,055","88,057","88,057",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,100%,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,J,,,,,,,,,,,,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,J,,,Garanties,,,"229,741","75,400","75,400","75,400","75,400","75,400","75,400",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,N,,,Garanties,Schade-uitkering EKV,,"43,376","74,900","74,900","74,900","74,900","74,900","74,900",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,N,,,Garanties,Schade-uitkering investeringsverzekeringen,, -   ,500,500,500,500,500,500,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,N,,,Garanties,Mutatie begrotingsreserve EKV,,"186,365", -   , -   , -   , -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,J,,,Opdrachten,,,"11,678","12,600","12,600","12,600","12,600","12,600","12,600",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,N,,,Opdrachten,Kostenvergoeding Atradius DSB,,"11,678","12,600","12,600","12,600","12,600","12,600","12,600",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,J,,,Overig,,, -   ,58,56,58,55,57,57,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,U,N,,,Overig,Overig uitgaven,, -   ,58,56,58,55,57,57,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,J,,,,,,"273,282","193,250","246,952","218,292","240,422","229,772","207,622",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,N,,,,Premies EKV,,"118,261","50,000","50,000","50,000","50,000","50,000","50,000",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,N,,,,Premies investeringsverzekeringen,,789,"1,250","1,250","1,250","1,250","1,250","1,250",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,N,,,,Schaderestituties EKV,,"86,736","128,000","183,202","154,542","189,172","178,522","156,372",,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,N,,,,Onttrekking begrotingsreserve Seno-Gom,,"66,049","14,000","12,500","12,500", -   , -   , -   ,,
2016,IXB,J.R.V.A. Dijsselbloem,Financien en Nationale Schuld,B,OWB,5,,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",Beleidsartikel,N,Programma,O,N,,,,Schaderestituties en premie Seno-Gom,,947, -   , -   , -   , -   , -   , -   ,,
